server,timestamp,elapsed_s,goodput_bps,goodput_mbps,bytes_acked,snd_cwnd,rtt_us,rtt_ms,rttvar_us,retransmits,total_retrans,lost,pacing_rate,delivery_rate,snd_ssthresh,cc_algo
speed.mymanga.pro:9215,1773107646.6025302,36.724,22811070.70744724,22.81107070744724,117836774,1814,332178,332.178,2520,150,11189,150,18446744073709551615,942235,907,mycc
speed.mymanga.pro:9215,1773107647.7553337,37.876,33773168.33908614,33.77316833908614,122703502,1814,525084,525.084,1726,12,11944,12,18446744073709551615,4647614,907,mycc
speed.mymanga.pro:9215,1773107649.12058,39.242,31954193.269073103,31.9541932690731,128156670,1814,450357,450.357,6332,0,12431,0,18446744073709551615,2635325,907,mycc
speed.mymanga.pro:9215,1773107650.1564877,40.278,28938175.36767603,28.93817536767603,131903830,1814,334190,334.19,17776,8,12997,8,18446744073709551615,294139,907,mycc
speed.mymanga.pro:9215,1773107651.2943544,41.415,30134143.948049672,30.134143948049672,136189910,1814,523506,523.506,3520,0,13760,0,18446744073709551615,5362271,907,mycc
speed.mymanga.pro:9215,1773107652.9161706,43.037,23370619.293776453,23.370619293776453,140927766,1814,441636,441.636,3016,37,14744,37,18446744073709551615,1987536,907,mycc
speed.mymanga.pro:9215,1773107654.314,44.435,30724484.154150464,30.724484154150463,146296214,1814,468589,468.589,11899,0,15292,0,18446744073709551615,3211794,907,mycc
speedtestfl.telecom.mu:5204,1773107659.235439,1.154,542528.4651334287,0.5425284651334287,78230,64,322417,322.417,6972,0,0,0,18446744073709551615,106050,2147483647,mycc
speedtestfl.telecom.mu:5204,1773107660.4560459,2.374,4849574.802561765,4.849574802561764,818158,576,411878,411.878,99,0,0,0,18446744073709551615,1012304,2147483647,mycc
speedtestfl.telecom.mu:5204,1773107662.0246363,3.943,18388586.30789259,18.38858630789259,4423678,1708,482093,482.093,5217,4,5,4,18446744073709551615,5106241,854,mycc
speedtestfl.telecom.mu:5204,1773107663.3222482,5.24,36672707.840708606,36.672707840708604,10372046,1708,402650,402.65,85,0,361,0,18446744073709551615,1810640,854,mycc
speedtestfl.telecom.mu:5204,1773107664.3885758,6.307,34542060.96860504,34.54206096860504,14976190,1708,389709,389.709,4266,0,732,0,18446744073709551615,2074926,854,mycc
speedtestfl.telecom.mu:5204,1773107665.406519,7.325,28984377.151523937,28.984377151523937,18664246,1708,357025,357.025,23526,20,1169,20,18446744073709551615,489915,854,mycc
speedtestfl.telecom.mu:5204,1773107666.6298413,8.548,35677633.55179531,35.67763355179531,24119902,1709,463389,463.389,11172,1,1423,1,18446744073709551615,4465781,854,mycc
speedtestfl.telecom.mu:5204,1773107667.7475226,9.666,21091379.75269497,21.091379752694973,27066582,1709,537635,537.635,7918,140,1570,140,18446744073709551615,4173978,854,mycc
speedtestfl.telecom.mu:5204,1773107669.0553415,10.973,24006406.582162436,24.006406582162438,30991086,1709,456210,456.21,27472,0,1630,0,18446744073709551615,17690,854,mycc
speedtestfl.telecom.mu:5204,1773107670.9992688,12.917,22933861.916510638,22.933861916510637,36563806,1710,412526,412.526,4645,0,2340,0,18446744073709551615,3414,854,mycc
speedtestfl.telecom.mu:5204,1773107672.171521,14.09,24177623.660900157,24.177623660900156,40106590,1710,446878,446.878,1605,1,3001,1,18446744073709551615,5484799,855,mycc
speedtestfl.telecom.mu:5204,1773107673.9880502,15.906,22399956.104585912,22.39995610458591,45192862,1711,321570,321.57,13061,103,3470,103,18446744073709551615,887070,855,mycc
speedtestfl.telecom.mu:5204,1773107675.279118,17.197,25703597.44551923,25.703597445519232,49340998,1711,426638,426.638,45311,72,4081,72,18446744073709551615,2386514,855,mycc
speedtestfl.telecom.mu:5204,1773107676.303423,18.222,37661224.94454554,37.66122494454554,54163070,1711,438959,438.959,3165,119,4243,119,18446744073709551615,5207911,855,mycc
speedtestfl.telecom.mu:5204,1773107678.0818627,20.0,22770593.02546225,22.77059302546225,59225086,1711,472532,472.532,2001,1,5335,1,18446744073709551615,5225233,855,mycc
speedtestfl.telecom.mu:5204,1773107679.6515489,21.57,34523405.3048636,34.5234053048636,65998950,1713,527301,527.301,13083,274,5956,274,18446744073709551615,3281595,856,mycc
speedtestfl.telecom.mu:5204,1773107680.6601808,22.578,27355865.681410912,27.35586568141091,69447950,1713,420753,420.753,701,434,6539,434,18446744073709551615,3207579,856,mycc
speedtestfl.telecom.mu:5204,1773107681.753146,23.671,41568945.721729375,41.56894572172938,75127126,1713,338635,338.635,20947,2,6574,2,18446744073709551615,1177691,856,mycc
speedtestfl.telecom.mu:5204,1773107682.817762,24.736,28026541.949421354,28.026541949421354,78856814,1714,326359,326.359,15138,145,7078,145,18446744073709551615,2734420,857,mycc
speedtestfl.telecom.mu:5204,1773107683.9674819,25.886,23184720.694805667,23.184720694805666,82188806,1714,450193,450.193,3460,56,7552,56,18446744073709551615,3683945,857,mycc
speedtestfl.telecom.mu:5204,1773107685.4652517,27.383,39352075.81077289,39.35207581077289,89556350,1715,392372,392.372,9277,199,7810,199,18446744073709551615,1585795,857,mycc
speedtestfl.telecom.mu:5204,1773107686.8051472,28.723,16842197.187604327,16.842197187604327,92377198,1715,315850,315.85,1126,110,8526,110,18446744073709551615,1856388,857,mycc
speedtestfl.telecom.mu:5204,1773107688.1549308,30.073,45855952.98042976,45.85595298042976,100114150,1716,484356,484.356,6017,1,8893,1,18446744073709551615,5227900,858,mycc
speedtestfl.telecom.mu:5204,1773107689.2997482,31.218,24990145.321128797,24.990145321128796,103690294,1716,476873,476.873,4885,1,9555,1,18446744073709551615,5226842,858,mycc
speedtestfl.telecom.mu:5204,1773107690.5055118,32.424,34238221.106554255,34.238221106554256,108850694,1716,501369,501.369,10933,0,9705,0,18446744073709551615,2505259,858,mycc
speedtestfl.telecom.mu:5204,1773107691.6621635,33.58,30631256.512690388,30.63125651269039,113279406,1716,528802,528.802,8411,0,10250,0,18446744073709551615,4366882,858,mycc
speedtestfl.telecom.mu:5204,1773107693.0096622,34.928,23114828.261273053,23.114828261273054,117172806,1716,509712,509.712,1470,7,10293,7,18446744073709551615,4879335,858,mycc
speedtestfl.telecom.mu:5204,1773107694.058856,35.977,38615246.98089686,38.61524698089686,122237166,1716,419594,419.594,15298,50,10857,50,18446744073709551615,2122098,858,mycc
speedtestfl.telecom.mu:5204,1773107695.4495711,37.368,26032212.795768686,26.032212795768686,126762590,1717,539967,539.967,2685,4,11532,4,18446744073709551615,5246109,858,mycc
speedtestfl.telecom.mu:5204,1773107696.7570968,38.675,25875169.9396429,25.8751699396429,130991646,1717,413215,413.215,33497,291,12485,291,18446744073709551615,5008632,858,mycc
speedtestfl.telecom.mu:5204,1773107698.1976607,40.116,38625007.42743418,38.625007427434184,137946870,1718,540524,540.524,13475,0,12972,0,18446744073709551615,4364812,858,mycc
speedtestfl.telecom.mu:5204,1773107699.3308501,41.249,26463444.634634428,26.463444634634428,141695382,1718,466164,466.164,1910,1,13646,1,18446744073709551615,5305037,859,mycc
speedtestfl.telecom.mu:5204,1773107701.1792476,43.097,21421401.047223944,21.421401047223945,146644790,1719,349791,349.791,10351,128,14256,128,18446744073709551615,1068295,859,mycc
speedtestfl.telecom.mu:5204,1773107702.2901275,44.208,48116611.0691201,48.116611069120104,153326262,1719,474425,474.425,1118,0,14858,0,18446744073709551615,5301074,859,mycc
speedtest.telecom.mu:5203,1773107707.255161,1.132,327842.9032167536,0.32784290321675363,46374,42,397571,397.571,3383,0,0,0,18446744073709551615,74232,2147483647,mycc
speedtest.telecom.mu:5203,1773107708.3963969,2.273,3075571.159487663,3.0755711594876627,485118,346,325837,325.837,103,0,0,0,18446744073709551615,587902,2147483647,mycc
speedtest.telecom.mu:5203,1773107709.930732,3.807,22898694.79371011,22.89869479371011,4876902,1713,564252,564.252,1616,4,5,4,18446744073709551615,4391090,856,mycc
speedtest.telecom.mu:5203,1773107711.782394,5.659,22869211.45274697,22.869211452746967,10170158,1713,363663,363.663,1796,514,993,514,18446744073709551615,3033919,856,mycc
speedtest.telecom.mu:5203,1773107713.2487602,7.125,29738992.410203848,29.73899241020385,15621190,1714,327220,327.22,1109,663,1657,663,18446744073709551615,2712055,857,mycc
speedtest.telecom.mu:5203,1773107714.7250392,8.601,33675281.78350678,33.67528178350678,21835454,5,410618,410.618,15031,5,1668,5,18446744073709551615,18208,3,mycc
speedtest.telecom.mu:5203,1773107746.9822936,40.859,355521.88885214087,0.35552188885214087,23268974,34,408320,408.32,2116,0,1668,0,18446744073709551615,113933,3,mycc
41.226.22.119:9206,1773107758.8641987,1.026,3498892.8335673953,3.498892833567395,448918,320,204865,204.865,269,0,0,0,18446744073709551615,1118179,2147483647,mycc
41.226.22.119:9206,1773107759.9638286,2.126,27747750.93216703,27.74775093216703,4262950,1138,311770,311.77,572,8,9,8,18446744073709551615,5248791,569,mycc
41.226.22.119:9206,1773107761.3271508,3.489,30367886.79799685,30.36788679799685,9438102,1138,205343,205.343,3587,6,969,6,18446744073709551615,2954403,569,mycc
41.226.22.119:9206,1773107762.4998627,4.662,36439792.11832046,36.439792118320455,14779774,1138,243441,243.441,5758,0,1608,0,18446744073709551615,2299945,569,mycc
41.226.22.119:9206,1773107763.572968,5.735,32578826.00343662,32.578826003436625,19149838,1138,264570,264.57,6059,0,2544,0,18446744073709551615,2590108,569,mycc
41.226.22.119:9206,1773107765.2201748,7.382,24909154.343046334,24.909154343046335,24278654,1138,174011,174.011,6571,16,4381,16,18446744073709551615,3146215,569,mycc
41.226.22.119:9206,1773107767.146468,9.309,31354164.593303587,31.354164593303587,31828318,1138,333368,333.368,4235,72,5486,72,18446744073709551615,4318960,569,mycc
41.226.22.119:9206,1773107768.2750368,10.437,25385154.87354742,25.38515487354742,35409430,1138,381242,381.242,1503,69,5796,69,18446744073709551615,3771883,569,mycc
41.226.22.119:9206,1773107769.320074,11.482,35925746.470886596,35.925746470886594,40102398,1138,335918,335.918,2759,60,6002,60,18446744073709551615,4173775,569,mycc
41.226.22.119:9206,1773107771.130751,13.293,30906843.007172137,30.90684300717214,47097686,1138,156673,156.673,5325,109,7282,109,18446744073709551615,1783903,569,mycc
41.226.22.119:9206,1773107772.7693717,14.932,31387956.458948616,31.387956458948615,53526806,1138,238988,238.988,3897,200,8302,200,18446744073709551615,2607297,569,mycc
41.226.22.119:9206,1773107773.7907498,15.953,41114524.04743451,41.11452404743451,58775990,1138,181958,181.958,2681,3,8964,3,18446744073709551615,2924025,569,mycc
41.226.22.119:9206,1773107774.9635074,17.126,36240818.284158535,36.240818284158536,64088702,1138,217366,217.366,2198,0,9560,0,18446744073709551615,2004921,569,mycc
41.226.22.119:9206,1773107776.7231274,18.885,25154559.067486625,25.154559067486627,69621510,1138,159888,159.888,5276,72,11557,72,18446744073709551615,3693610,569,mycc
41.226.22.119:9206,1773107777.7540646,19.916,51716640.22568399,51.71664022568399,76286086,1138,172627,172.627,5865,0,12167,0,18446744073709551615,3472968,569,mycc
41.226.22.119:9206,1773107779.2611287,21.423,29618084.512232948,29.618084512232947,81865630,1139,175416,175.416,10107,5,13203,5,18446744073709551615,2605964,569,mycc
41.226.22.119:9206,1773107780.4710271,22.633,35224059.697719775,35.224059697719774,87192822,1139,193173,193.173,21518,0,14024,0,18446744073709551615,26445,569,mycc
41.226.22.119:9206,1773107782.1223938,24.285,24219105.145910665,24.219105145910664,92192150,1139,169155,169.155,10786,245,15205,245,18446744073709551615,2829080,569,mycc
41.226.22.119:9206,1773107783.1297424,25.292,31415414.64909875,31.41541464909875,96147934,1140,180569,180.569,3085,53,16003,53,18446744073709551615,3025648,570,mycc
41.226.22.119:9206,1773107784.9027567,27.065,33266375.666795444,33.26637566679544,103520654,1140,193710,193.71,2324,33,17243,33,18446744073709551615,2645297,570,mycc
41.226.22.119:9206,1773107786.0002122,28.162,44923698.437049076,44.923698437049076,109683374,1140,228120,228.12,131,0,17821,0,18446744073709551615,1713188,570,mycc
41.226.22.119:9206,1773107787.7458084,29.908,23717522.24336641,23.71752224336641,114858526,1140,162729,162.729,5560,61,19326,61,18446744073709551615,3097720,570,mycc
41.226.22.119:9206,1773107788.7882586,30.95,37421866.6652322,37.421866665232194,119734830,1140,153777,153.777,2758,31,20350,31,18446744073709551615,3175006,570,mycc
41.226.22.119:9206,1773107789.7988784,31.961,50915412.491866775,50.915412491866775,126166846,1140,157932,157.932,4374,0,21283,0,18446744073709551615,3253008,570,mycc
41.226.22.119:9206,1773107790.9140337,33.076,26873159.414657176,26.873159414657177,129912814,1140,223517,223.517,3884,0,21678,0,18446744073709551615,782678,570,mycc
41.226.22.119:9206,1773107792.4897614,34.652,26391971.130969647,26.391971130969647,135111134,1140,160515,160.515,7358,8,22997,8,18446744073709551615,3218755,570,mycc
41.226.22.119:9206,1773107794.1152716,36.277,36790063.46451421,36.79006346451421,142586462,1140,210211,210.211,4873,87,24200,87,18446744073709551615,3958215,570,mycc
41.226.22.119:9206,1773107795.1737201,37.336,44893601.92471193,44.89360192471193,148526158,1140,157246,157.246,4047,0,24664,0,18446744073709551615,2553532,570,mycc
41.226.22.119:9206,1773107796.302401,38.465,33650948.20374771,33.65094820374771,153273806,1140,156776,156.776,4200,0,25011,0,18446744073709551615,864292,570,mycc
41.226.22.119:9206,1773107797.987752,40.15,29211720.92302112,29.21172092302112,159427806,1141,210413,210.413,3034,3,26072,3,18446744073709551615,2780683,570,mycc
41.226.22.119:9206,1773107799.6831694,41.845,33889377.246286646,33.88937724628664,166609886,1141,190906,190.906,6639,3,27206,3,18446744073709551615,2589726,570,mycc
41.226.22.119:9206,1773107800.7331326,42.895,23554958.074182566,23.554958074182565,169701366,1141,154648,154.648,4001,36,28113,36,18446744073709551615,3222031,570,mycc
41.226.22.119:9206,1773107801.8412998,44.004,47416152.862483785,47.416152862483784,176269494,1141,224544,224.544,5977,0,28761,0,18446744073709551615,1913464,570,mycc
